Firmware_Version=1.8;Sensor_Type=TYPE_SEABIRD_SBE37;Slot=9;SensorId=2;
DATE;TIME;TEMPERATURE;CONDUCTIVITY;PRESSION;SALINITY;SOUND SPEED;
 ; ;°C;S/m;dbars;PSU;m/sec;
27/01/2018;01:15:00;4.6122;3.38402;1723.110;34.9815;1497.627;
27/01/2018;01:29:59;4.6172;3.38443;1723.046;34.9812;1497.646;
27/01/2018;01:45:00;4.6009;3.38298;1723.046;34.9814;1497.580;
27/01/2018;02:00:00;4.6016;3.38311;1723.004;34.9822;1497.583;
27/01/2018;02:15:00;4.5972;3.38269;1723.004;34.9819;1497.565;
27/01/2018;02:29:59;4.6149;3.38423;1722.962;34.9813;1497.635;
27/01/2018;02:45:00;4.6197;3.38456;1722.941;34.9802;1497.653;
27/01/2018;03:00:00;4.6069;3.38343;1722.919;34.9804;1497.601;
27/01/2018;03:15:00;4.6192;3.38493;1722.919;34.9849;1497.657;
27/01/2018;03:29:59;4.6107;3.38389;1722.898;34.9818;1497.618;
27/01/2018;03:45:00;4.6092;3.38416;1722.898;34.9864;1497.618;
27/01/2018;04:00:00;4.6294;3.38695;1722.877;34.9976;1497.715;
27/01/2018;04:15:00;4.6212;3.38486;1722.877;34.9820;1497.661;
27/01/2018;04:30:00;4.6197;3.38467;1722.919;34.9814;1497.655;
27/01/2018;04:45:00;4.6070;3.38367;1722.877;34.9830;1497.604;
27/01/2018;04:59:59;4.6199;3.38464;1722.941;34.9809;1497.655;
27/01/2018;05:15:00;4.6072;3.38372;1722.962;34.9834;1497.607;
27/01/2018;05:30:00;4.6162;3.38438;1722.983;34.9816;1497.642;
27/01/2018;05:45:00;4.6392;3.38665;1723.031;34.9840;1497.740;
27/01/2018;06:00:00;4.6839;3.39092;1723.031;34.9867;1497.927;
27/01/2018;06:15:00;4.6814;3.39070;1723.053;34.9868;1497.917;
27/01/2018;06:30:00;4.7032;3.39265;1723.080;34.9866;1498.006;
27/01/2018;06:45:00;4.6823;3.39069;1723.137;34.9857;1497.920;
27/01/2018;07:00:00;4.6707;3.38972;1723.159;34.9865;1497.875;
27/01/2018;07:15:00;4.6747;3.39008;1723.228;34.9865;1497.892;
27/01/2018;07:30:00;4.6841;3.39096;1723.228;34.9869;1497.931;
27/01/2018;07:45:00;4.6848;3.39103;1723.264;34.9869;1497.934;
27/01/2018;08:00:00;4.6858;3.39119;1723.328;34.9877;1497.941;
27/01/2018;08:15:00;4.6848;3.39108;1723.328;34.9875;1497.936;
27/01/2018;08:30:00;4.6798;3.39057;1723.376;34.9868;1497.916;
27/01/2018;08:45:00;4.6773;3.39039;1723.413;34.9872;1497.907;
27/01/2018;09:00:00;4.6848;3.39105;1723.455;34.9871;1497.938;
27/01/2018;09:14:59;4.6953;3.39278;1723.413;34.9961;1497.992;
27/01/2018;09:30:00;4.7017;3.39258;1723.461;34.9872;1498.007;
27/01/2018;09:45:00;4.6474;3.38776;1723.461;34.9881;1497.786;
27/01/2018;10:00:00;4.6186;3.38404;1723.491;34.9750;1497.651;
27/01/2018;10:15:00;4.5945;3.38271;1723.485;34.9848;1497.565;
27/01/2018;10:30:00;4.5943;3.38247;1723.470;34.9821;1497.561;
27/01/2018;10:45:00;4.5886;3.38239;1723.491;34.9871;1497.544;
27/01/2018;11:00:00;4.6011;3.38244;1723.470;34.9748;1497.579;
27/01/2018;11:15:00;4.6255;3.38539;1723.428;34.9834;1497.690;
27/01/2018;11:30:00;4.6216;3.38483;1723.428;34.9811;1497.670;
27/01/2018;11:45:00;4.6030;3.38333;1723.385;34.9830;1497.596;
27/01/2018;11:59:59;4.5977;3.38277;1723.364;34.9821;1497.573;
27/01/2018;12:15:00;4.5916;3.38216;1723.301;34.9814;1497.546;
27/01/2018;12:30:00;4.5778;3.38087;1723.301;34.9809;1497.488;
27/01/2018;12:45:00;4.5721;3.38040;1723.279;34.9814;1497.465;
27/01/2018;12:59:59;4.5757;3.38055;1723.231;34.9794;1497.477;
27/01/2018;13:15:00;4.5626;3.37933;1723.146;34.9790;1497.421;
27/01/2018;13:30:00;4.5677;3.37985;1723.125;34.9796;1497.442;
27/01/2018;13:45:00;4.5370;3.37694;1723.104;34.9779;1497.314;
27/01/2018;13:59:59;4.5439;3.37752;1723.061;34.9776;1497.341;
27/01/2018;14:15:00;4.5339;3.37658;1723.013;34.9771;1497.298;
27/01/2018;14:30:00;4.5363;3.37694;1722.970;34.9787;1497.310;
27/01/2018;14:45:00;4.5489;3.37778;1722.949;34.9755;1497.356;
27/01/2018;14:59:59;4.5180;3.37509;1722.928;34.9764;1497.231;
27/01/2018;15:15:00;4.5236;3.37556;1722.907;34.9761;1497.253;
27/01/2018;15:30:00;4.5451;3.37711;1722.885;34.9716;1497.335;
27/01/2018;15:45:00;4.5284;3.37620;1722.864;34.9785;1497.275;
27/01/2018;16:00:00;4.5295;3.37624;1722.843;34.9778;1497.278;
27/01/2018;16:15:00;4.6169;3.38382;1722.807;34.9746;1497.632;
27/01/2018;16:30:00;4.5781;3.38062;1722.828;34.9779;1497.478;
27/01/2018;16:45:00;4.5505;3.37821;1722.828;34.9787;1497.365;
27/01/2018;17:00:00;4.5494;3.37822;1722.871;34.9800;1497.363;
27/01/2018;17:15:00;4.5556;3.37869;1722.822;34.9791;1497.387;
27/01/2018;17:30:00;4.5601;3.37910;1722.871;34.9791;1497.406;
27/01/2018;17:45:00;4.5751;3.38052;1722.849;34.9799;1497.468;
27/01/2018;18:00:00;4.5844;3.38149;1722.913;34.9814;1497.510;
27/01/2018;18:15:00;4.6467;3.38742;1722.877;34.9851;1497.770;
27/01/2018;18:30:00;4.6520;3.38785;1722.947;34.9844;1497.792;
27/01/2018;18:45:00;4.6240;3.38524;1723.004;34.9835;1497.676;
27/01/2018;19:00:00;4.6255;3.38532;1723.025;34.9828;1497.682;
27/01/2018;19:15:00;4.6428;3.38705;1723.025;34.9849;1497.756;
27/01/2018;19:30:00;4.6414;3.38685;1723.110;34.9839;1497.750;
27/01/2018;19:45:00;4.6270;3.38551;1723.131;34.9834;1497.690;
27/01/2018;20:00:00;4.6366;3.38632;1723.159;34.9828;1497.730;
27/01/2018;20:15:00;4.6380;3.38659;1723.222;34.9844;1497.739;
27/01/2018;20:30:00;4.6628;3.38883;1723.243;34.9844;1497.841;
27/01/2018;20:45:00;4.6431;3.38705;1723.322;34.9844;1497.761;
27/01/2018;20:59:59;4.6527;3.38791;1723.328;34.9842;1497.801;
27/01/2018;21:15:00;4.6548;3.38821;1723.364;34.9855;1497.812;
27/01/2018;21:30:00;4.6388;3.38671;1723.392;34.9849;1497.745;
27/01/2018;21:45:00;4.6311;3.38598;1723.434;34.9844;1497.714;
27/01/2018;21:59:59;4.6346;3.38620;1723.455;34.9833;1497.727;
27/01/2018;22:15:00;4.6305;3.38586;1723.470;34.9837;1497.711;
27/01/2018;22:30:00;4.6316;3.38595;1723.455;34.9835;1497.715;
27/01/2018;22:45:00;4.6403;3.38631;1723.476;34.9786;1497.745;
27/01/2018;23:00:00;4.6218;3.38501;1723.428;34.9829;1497.674;
27/01/2018;23:15:00;4.6238;3.38525;1723.449;34.9836;1497.683;
27/01/2018;23:30:00;4.6371;3.38647;1723.434;34.9838;1497.738;
27/01/2018;23:45:00;4.6439;3.38714;1723.413;34.9845;1497.766;
28/01/2018;00:00:00;4.7420;3.39639;1723.355;34.9892;1498.173;
28/01/2018;00:15:00;4.7324;3.39527;1723.355;34.9864;1498.130;
28/01/2018;00:30:00;4.6311;3.38593;1723.385;34.9838;1497.712;
28/01/2018;00:45:00;4.6795;3.39044;1723.307;34.9856;1497.912;
28/01/2018;01:00:00;4.6655;3.38930;1723.243;34.9870;1497.855;
28/01/2018;01:15:00;4.6451;3.38726;1723.243;34.9847;1497.768;
28/01/2018;01:30:00;4.5922;3.38228;1723.222;34.9823;1497.548;
28/01/2018;01:45:00;4.5748;3.38061;1723.231;34.9810;1497.475;
28/01/2018;02:00:00;4.5839;3.38145;1723.131;34.9813;1497.511;
28/01/2018;02:15:00;4.5779;3.38089;1723.089;34.9811;1497.486;
28/01/2018;02:30:00;4.5854;3.38154;1723.068;34.9808;1497.516;
28/01/2018;02:45:00;4.5570;3.37891;1723.040;34.9800;1497.397;
28/01/2018;03:00:00;4.5603;3.37917;1722.949;34.9797;1497.409;
28/01/2018;03:15:00;4.5674;3.37981;1722.977;34.9797;1497.438;
28/01/2018;03:30:00;4.5601;3.37924;1722.913;34.9807;1497.409;
28/01/2018;03:45:00;4.5761;3.38070;1722.871;34.9809;1497.474;
28/01/2018;04:00:00;4.5992;3.38287;1722.871;34.9820;1497.570;
28/01/2018;04:15:00;4.5891;3.38189;1722.813;34.9812;1497.527;
28/01/2018;04:30:00;4.6036;3.38318;1722.807;34.9810;1497.586;
28/01/2018;04:45:00;4.6036;3.38331;1722.813;34.9825;1497.588;
28/01/2018;05:00:00;4.6139;3.38429;1722.813;34.9831;1497.631;
28/01/2018;05:15:00;4.6316;3.38601;1722.792;34.9845;1497.705;
28/01/2018;05:30:00;4.6355;3.38635;1722.820;34.9844;1497.721;
28/01/2018;05:44:59;4.6291;3.38570;1722.820;34.9836;1497.695;
28/01/2018;06:00:00;4.6303;3.38576;1722.835;34.9830;1497.699;
28/01/2018;06:15:00;4.6372;3.38650;1722.841;34.9844;1497.729;
28/01/2018;06:30:00;4.6497;3.38764;1722.898;34.9845;1497.781;
28/01/2018;06:45:00;4.6135;3.38418;1722.919;34.9822;1497.630;
28/01/2018;07:00:00;4.6136;3.38414;1722.955;34.9817;1497.630;
28/01/2018;07:15:00;4.6127;3.38411;1723.025;34.9822;1497.629;
28/01/2018;07:30:00;4.6198;3.38478;1723.025;34.9825;1497.658;
28/01/2018;07:44:59;4.6450;3.38713;1723.068;34.9834;1497.763;
28/01/2018;08:00:00;4.6447;3.38709;1723.089;34.9834;1497.762;
28/01/2018;08:15:00;4.6638;3.38898;1723.173;34.9851;1497.845;
28/01/2018;08:30:00;4.6665;3.38919;1723.222;34.9847;1497.856;
28/01/2018;08:45:00;4.6552;3.38811;1723.264;34.9840;1497.810;
28/01/2018;09:00:00;4.7188;3.39442;1723.292;34.9907;1498.079;
28/01/2018;09:15:00;4.6699;3.38966;1723.349;34.9866;1497.874;
28/01/2018;09:30:00;4.6964;3.39202;1723.376;34.9862;1497.983;
28/01/2018;09:45:00;4.6773;3.39037;1723.392;34.9870;1497.906;
28/01/2018;10:00:00;4.6737;3.38994;1723.434;34.9859;1497.890;
28/01/2018;10:15:00;4.6726;3.38996;1723.455;34.9871;1497.888;
28/01/2018;10:30:00;4.6713;3.38975;1723.497;34.9861;1497.882;
28/01/2018;10:45:00;4.6792;3.39047;1723.476;34.9862;1497.914;
28/01/2018;11:00:00;4.6785;3.39046;1723.519;34.9868;1497.913;
28/01/2018;11:15:00;4.6772;3.39028;1723.519;34.9862;1497.906;
28/01/2018;11:29:59;4.6877;3.39126;1723.476;34.9865;1497.949;
28/01/2018;11:45:00;4.6890;3.39144;1723.497;34.9871;1497.956;
28/01/2018;12:00:00;4.6880;3.39137;1723.503;34.9875;1497.952;
28/01/2018;12:15:00;4.6821;3.39079;1723.440;34.9869;1497.926;
28/01/2018;12:30:00;4.6863;3.39118;1723.398;34.9870;1497.943;
28/01/2018;12:45:00;4.6793;3.39053;1723.398;34.9869;1497.914;
28/01/2018;13:00:00;4.6763;3.39020;1723.349;34.9861;1497.900;
28/01/2018;13:14:59;4.6742;3.39006;1723.286;34.9867;1497.891;
28/01/2018;13:30:00;4.6573;3.38846;1723.264;34.9859;1497.821;
28/01/2018;13:45:00;4.6259;3.38537;1723.243;34.9829;1497.687;
28/01/2018;14:00:00;4.5807;3.38126;1723.195;34.9824;1497.501;
28/01/2018;14:15:00;4.5700;3.38019;1723.167;34.9813;1497.455;
28/01/2018;14:30:00;4.5663;3.37987;1723.082;34.9814;1497.438;
28/01/2018;14:45:00;4.5574;3.37903;1723.040;34.9810;1497.400;
28/01/2018;14:59:59;4.5337;3.37683;1722.955;34.9802;1497.300;
28/01/2018;15:15:00;4.5420;3.37752;1722.955;34.9796;1497.334;
28/01/2018;15:30:00;4.5602;3.37919;1722.907;34.9799;1497.408;
28/01/2018;15:45:00;4.5472;3.37803;1722.843;34.9801;1497.354;
28/01/2018;16:00:00;4.5515;3.37848;1722.843;34.9808;1497.373;
28/01/2018;16:15:00;4.5448;3.37778;1722.807;34.9798;1497.343;
28/01/2018;16:30:00;4.5497;3.37827;1722.780;34.9804;1497.363;
28/01/2018;16:45:00;4.5600;3.37957;1722.765;34.9846;1497.411;
28/01/2018;17:00:00;4.5687;3.37954;1722.723;34.9753;1497.434;
28/01/2018;17:15:00;4.5616;3.37944;1722.765;34.9814;1497.414;
28/01/2018;17:30:00;4.5607;3.37932;1722.723;34.9810;1497.409;
28/01/2018;17:44:59;4.5639;3.37962;1722.723;34.9812;1497.422;
28/01/2018;18:00:00;4.5953;3.38256;1722.729;34.9825;1497.553;
28/01/2018;18:15:00;4.6321;3.38594;1722.708;34.9832;1497.704;
28/01/2018;18:30:00;4.6038;3.38319;1722.792;34.9809;1497.586;
28/01/2018;18:45:00;4.5773;3.38087;1722.801;34.9817;1497.479;
28/01/2018;19:00:00;4.5908;3.38223;1722.786;34.9834;1497.536;
28/01/2018;19:15:00;4.6694;3.38948;1722.856;34.9852;1497.862;
28/01/2018;19:30:00;4.6594;3.38858;1722.883;34.9853;1497.822;
28/01/2018;19:44:59;4.6831;3.39057;1722.904;34.9836;1497.917;
28/01/2018;20:00:00;4.6547;3.38803;1722.983;34.9838;1497.802;
28/01/2018;20:15:00;4.6408;3.38680;1723.031;34.9840;1497.747;
28/01/2018;20:29:59;4.6370;3.38640;1723.074;34.9834;1497.731;
28/01/2018;20:45:00;4.6337;3.38609;1723.137;34.9832;1497.718;
28/01/2018;21:00:00;4.6248;3.38536;1723.152;34.9839;1497.683;
28/01/2018;21:15:00;4.6256;3.38539;1723.216;34.9834;1497.687;
28/01/2018;21:30:00;4.6336;3.38616;1723.279;34.9839;1497.721;
28/01/2018;21:45:00;4.6328;3.38605;1723.343;34.9836;1497.718;
28/01/2018;22:00:00;4.6342;3.38622;1723.385;34.9839;1497.725;
28/01/2018;22:15:00;4.6221;3.38509;1723.428;34.9835;1497.676;
28/01/2018;22:30:00;4.6270;3.38555;1723.406;34.9838;1497.696;
28/01/2018;22:45:00;4.6456;3.38738;1723.497;34.9855;1497.776;
28/01/2018;23:00:00;4.6486;3.38753;1723.476;34.9841;1497.786;
28/01/2018;23:15:00;4.6468;3.38739;1723.497;34.9844;1497.779;
28/01/2018;23:30:00;4.6549;3.38817;1723.540;34.9849;1497.814;
28/01/2018;23:45:00;4.6440;3.38721;1723.519;34.9852;1497.769;
29/01/2018;00:00:00;4.6750;3.39001;1723.519;34.9852;1497.897;
29/01/2018;00:14:59;4.6846;3.39089;1723.546;34.9854;1497.936;
29/01/2018;00:30:00;4.7266;3.39488;1723.467;34.9878;1498.110;
29/01/2018;00:45:00;4.6701;3.38963;1723.476;34.9860;1497.877;
29/01/2018;01:00:00;4.7706;3.39910;1723.361;34.9908;1498.292;
29/01/2018;01:15:00;4.7878;3.40084;1723.383;34.9929;1498.366;
29/01/2018;01:30:00;4.7516;3.39722;1723.361;34.9888;1498.212;
29/01/2018;01:45:00;4.7248;3.39468;1723.319;34.9874;1498.100;
29/01/2018;02:00:00;4.6810;3.39073;1723.271;34.9874;1497.919;
29/01/2018;02:15:00;4.6821;3.39071;1723.249;34.9861;1497.922;
29/01/2018;02:30:00;4.6192;3.38480;1723.201;34.9833;1497.660;
29/01/2018;02:45:00;4.6199;3.38486;1723.152;34.9832;1497.662;
29/01/2018;03:00:00;4.6342;3.38641;1723.074;34.9864;1497.723;
29/01/2018;03:15:00;4.6419;3.38688;1723.053;34.9837;1497.751;
29/01/2018;03:29:59;4.6286;3.38568;1723.004;34.9838;1497.695;
29/01/2018;03:45:00;4.6430;3.38701;1722.926;34.9841;1497.754;
29/01/2018;04:00:00;4.6286;3.38569;1722.904;34.9839;1497.694;
29/01/2018;04:15:00;4.6426;3.38693;1722.835;34.9838;1497.750;
29/01/2018;04:29:59;4.6357;3.38640;1722.820;34.9847;1497.723;
29/01/2018;04:45:00;4.6380;3.38656;1722.798;34.9842;1497.731;
29/01/2018;05:00:00;4.6359;3.38628;1722.756;34.9832;1497.721;
29/01/2018;05:15:00;4.6594;3.38850;1722.714;34.9845;1497.818;
29/01/2018;05:30:00;4.6340;3.38626;1722.693;34.9851;1497.714;
29/01/2018;05:45:00;4.6579;3.38835;1722.693;34.9843;1497.811;
29/01/2018;06:00:00;4.6524;3.38797;1722.693;34.9856;1497.790;
29/01/2018;06:15:00;4.6537;3.38809;1722.693;34.9856;1497.796;
29/01/2018;06:30:00;4.6635;3.38898;1722.714;34.9857;1497.836;
29/01/2018;06:45:00;4.6673;3.38935;1722.714;34.9860;1497.852;
29/01/2018;06:59:59;4.6755;3.39013;1722.714;34.9865;1497.887;
29/01/2018;07:15:00;4.6590;3.38851;1722.777;34.9849;1497.818;
29/01/2018;07:30:00;4.6552;3.38819;1722.820;34.9852;1497.804;
29/01/2018;07:45:00;4.6618;3.38880;1722.862;34.9853;1497.831;
29/01/2018;07:59:59;4.6576;3.38828;1722.953;34.9836;1497.814;
29/01/2018;08:15:00;4.6569;3.38824;1722.919;34.9839;1497.810;
29/01/2018;08:30:00;4.6485;3.38751;1723.004;34.9841;1497.778;
29/01/2018;08:45:00;4.6666;3.38913;1723.031;34.9840;1497.852;
29/01/2018;08:59:59;4.6681;3.38941;1723.074;34.9857;1497.861;
29/01/2018;09:15:00;4.6720;3.38975;1723.180;34.9855;1497.879;
29/01/2018;09:30:00;4.6917;3.39168;1723.180;34.9873;1497.962;
29/01/2018;09:45:00;4.6897;3.39142;1723.292;34.9864;1497.954;
29/01/2018;10:00:00;4.6806;3.39058;1723.328;34.9861;1497.917;
29/01/2018;10:15:00;4.6727;3.38982;1723.398;34.9856;1497.885;
29/01/2018;10:30:00;4.6471;3.38753;1723.434;34.9856;1497.781;
29/01/2018;10:45:00;4.6625;3.38865;1723.455;34.9827;1497.841;
29/01/2018;11:00:00;4.6760;3.39003;1723.476;34.9844;1497.899;
29/01/2018;11:15:00;4.6845;3.39096;1723.482;34.9863;1497.936;
29/01/2018;11:29:59;4.6894;3.39140;1723.519;34.9863;1497.956;
29/01/2018;11:45:00;4.6852;3.39104;1723.567;34.9865;1497.940;
29/01/2018;12:00:00;4.6844;3.39091;1723.561;34.9859;1497.936;
29/01/2018;12:15:00;4.6526;3.38807;1723.540;34.9861;1497.806;
29/01/2018;12:30:00;4.6487;3.38762;1723.512;34.9850;1497.788;
29/01/2018;12:45:00;4.6119;3.38414;1723.527;34.9832;1497.635;
29/01/2018;13:00:00;4.5950;3.38256;1723.534;34.9824;1497.565;
29/01/2018;13:15:00;4.6818;3.39037;1723.434;34.9824;1497.919;
29/01/2018;13:30:00;4.6879;3.39121;1723.413;34.9857;1497.948;
29/01/2018;13:45:00;4.6564;3.38826;1723.392;34.9845;1497.817;
29/01/2018;14:00:00;4.6378;3.38661;1723.370;34.9847;1497.741;
29/01/2018;14:15:00;4.6326;3.38608;1723.343;34.9841;1497.718;
29/01/2018;14:30:00;4.6276;3.38554;1723.258;34.9831;1497.695;
29/01/2018;14:45:00;4.6107;3.38409;1723.216;34.9839;1497.626;
29/01/2018;15:00:00;4.5963;3.38269;1723.167;34.9828;1497.564;
29/01/2018;15:15:00;4.5934;3.38217;1723.082;34.9797;1497.547;
29/01/2018;15:30:00;4.5894;3.38193;1723.004;34.9813;1497.531;
29/01/2018;15:45:00;4.6036;3.38333;1722.983;34.9826;1497.591;
29/01/2018;16:00:00;4.5871;3.38183;1722.962;34.9825;1497.523;
29/01/2018;16:15:00;4.5822;3.38141;1722.892;34.9828;1497.502;
29/01/2018;16:29:59;4.5614;3.37952;1722.828;34.9826;1497.415;
29/01/2018;16:45:00;4.5509;3.37842;1722.828;34.9808;1497.370;
29/01/2018;17:00:00;4.5449;3.37786;1722.759;34.9806;1497.344;
29/01/2018;17:15:00;4.5613;3.37936;1722.744;34.9809;1497.411;
29/01/2018;17:29:59;4.5534;3.37870;1722.723;34.9815;1497.379;
29/01/2018;17:45:00;4.5664;3.37994;1722.653;34.9823;1497.433;
29/01/2018;18:00:00;4.5740;3.38064;1722.659;34.9825;1497.464;
29/01/2018;18:15:00;4.5751;3.38076;1722.638;34.9827;1497.469;
29/01/2018;18:30:00;4.5858;3.38158;1722.644;34.9811;1497.511;
29/01/2018;18:45:00;4.5809;3.38123;1722.665;34.9822;1497.492;
29/01/2018;19:00:00;4.5771;3.38086;1722.680;34.9818;1497.476;
29/01/2018;19:15:00;4.6145;3.38422;1722.665;34.9818;1497.629;
29/01/2018;19:30:00;4.6534;3.38799;1722.714;34.9847;1497.794;
29/01/2018;19:45:00;4.6751;3.39014;1722.735;34.9869;1497.886;
29/01/2018;20:00:00;4.6710;3.38970;1722.798;34.9862;1497.869;
29/01/2018;20:15:00;4.6448;3.38733;1722.820;34.9861;1497.762;
29/01/2018;20:30:00;4.6552;3.38815;1722.841;34.9847;1497.803;
29/01/2018;20:45:00;4.6498;3.38760;1722.926;34.9839;1497.782;
29/01/2018;21:00:00;4.6472;3.38739;1722.968;34.9842;1497.772;
29/01/2018;21:14:59;4.6390;3.38669;1723.046;34.9847;1497.740;
29/01/2018;21:30:00;4.6252;3.38529;1723.068;34.9827;1497.682;
29/01/2018;21:45:00;4.6356;3.38629;1723.152;34.9835;1497.726;
29/01/2018;22:00:00;4.6291;3.38569;1723.237;34.9833;1497.701;
29/01/2018;22:15:00;4.6334;3.38624;1723.264;34.9851;1497.721;
29/01/2018;22:30:00;4.6057;3.38360;1723.343;34.9834;1497.607;
29/01/2018;22:45:00;4.6084;3.38376;1723.406;34.9824;1497.618;
29/01/2018;23:00:00;4.6172;3.38461;1723.449;34.9831;1497.655;
29/01/2018;23:15:00;4.6033;3.38332;1723.491;34.9826;1497.598;
29/01/2018;23:30:00;4.5953;3.38252;1723.555;34.9816;1497.565;
29/01/2018;23:45:00;4.5994;3.38289;1723.591;34.9815;1497.583;
29/01/2018;23:59:59;4.6009;3.38314;1723.576;34.9830;1497.591;
30/01/2018;00:15:00;4.6000;3.38299;1723.618;34.9821;1497.586;
30/01/2018;00:30:00;4.6022;3.38324;1723.618;34.9828;1497.596;
30/01/2018;00:45:00;4.6135;3.38424;1723.639;34.9825;1497.643;
30/01/2018;01:00:00;4.6155;3.38449;1723.639;34.9833;1497.652;
30/01/2018;01:15:00;4.6265;3.38549;1723.576;34.9836;1497.696;
30/01/2018;01:30:00;4.6218;3.38510;1723.555;34.9838;1497.677;
30/01/2018;01:45:00;4.6194;3.38482;1723.534;34.9831;1497.666;
30/01/2018;02:00:00;4.6188;3.38483;1723.491;34.9839;1497.664;
30/01/2018;02:15:00;4.6194;3.38487;1723.449;34.9838;1497.665;
30/01/2018;02:30:00;4.6396;3.38679;1723.413;34.9849;1497.749;
30/01/2018;02:45:00;4.6530;3.38796;1723.364;34.9846;1497.803;
30/01/2018;03:00:00;4.6605;3.38864;1723.307;34.9846;1497.833;
30/01/2018;03:15:00;4.6518;3.38798;1723.237;34.9861;1497.798;
30/01/2018;03:30:00;4.6634;3.38917;1723.165;34.9878;1497.846;
30/01/2018;03:45:00;4.6560;3.38839;1723.137;34.9865;1497.814;
30/01/2018;04:00:00;4.6601;3.38871;1722.989;34.9860;1497.828;
30/01/2018;04:15:00;4.6661;3.38935;1722.995;34.9871;1497.853;
30/01/2018;04:30:00;4.6667;3.38932;1722.926;34.9861;1497.854;
30/01/2018;04:45:00;4.6546;3.38824;1722.883;34.9863;1497.803;
30/01/2018;05:00:00;4.6868;3.39103;1722.798;34.9850;1497.932;
30/01/2018;05:15:00;4.6767;3.39019;1722.720;34.9859;1497.891;
30/01/2018;05:30:00;4.6575;3.38839;1722.708;34.9851;1497.811;
30/01/2018;05:45:00;4.6269;3.38569;1722.735;34.9858;1497.687;
30/01/2018;06:00:00;4.6252;3.38547;1722.665;34.9850;1497.678;
30/01/2018;06:15:00;4.6124;3.38425;1722.665;34.9843;1497.624;
30/01/2018;06:30:00;4.6300;3.38591;1722.602;34.9852;1497.696;
30/01/2018;06:45:00;4.6381;3.38671;1722.623;34.9859;1497.731;
30/01/2018;07:00:00;4.6501;3.38778;1722.629;34.9859;1497.780;
30/01/2018;07:15:00;4.6537;3.38814;1722.629;34.9862;1497.795;
30/01/2018;07:30:00;4.6644;3.38915;1722.672;34.9868;1497.841;
30/01/2018;07:45:00;4.6647;3.38914;1722.650;34.9863;1497.841;
30/01/2018;08:00:00;4.6541;3.38817;1722.678;34.9862;1497.798;
30/01/2018;08:15:00;4.6539;3.38811;1722.708;34.9856;1497.797;
30/01/2018;08:30:00;4.6592;3.38855;1722.798;34.9852;1497.820;
30/01/2018;08:45:00;4.6604;3.38868;1722.841;34.9854;1497.826;
30/01/2018;09:00:00;4.6961;3.39147;1722.883;34.9805;1497.966;
30/01/2018;09:15:00;4.6446;3.38742;1722.974;34.9873;1497.765;
30/01/2018;09:30:00;4.7153;3.39352;1722.989;34.9842;1498.051;
30/01/2018;09:45:00;4.6773;3.39001;1723.080;34.9831;1497.896;
30/01/2018;09:59:59;4.6794;3.39041;1723.116;34.9855;1497.908;
30/01/2018;10:15:00;4.6611;3.38876;1723.180;34.9854;1497.834;
30/01/2018;10:30:00;4.6633;3.38897;1723.243;34.9856;1497.844;
30/01/2018;10:45:00;4.6594;3.38858;1723.322;34.9851;1497.829;
30/01/2018;10:59:59;4.6405;3.38684;1723.392;34.9846;1497.752;
30/01/2018;11:15:00;4.6420;3.38702;1723.434;34.9851;1497.760;
30/01/2018;11:29:59;4.6453;3.38728;1723.512;34.9847;1497.774;
30/01/2018;11:45:00;4.6283;3.38598;1723.555;34.9872;1497.708;
30/01/2018;12:00:00;4.6129;3.38441;1723.603;34.9852;1497.643;
30/01/2018;12:15:00;4.6192;3.38487;1723.597;34.9840;1497.667;
30/01/2018;12:30:00;4.6238;3.38534;1723.618;34.9845;1497.687;
30/01/2018;12:45:00;4.6193;3.38500;1723.618;34.9854;1497.670;
30/01/2018;12:59:59;4.6116;3.38430;1723.661;34.9852;1497.639;
30/01/2018;13:15:00;4.6789;3.39062;1723.661;34.9881;1497.919;
30/01/2018;13:30:00;4.6780;3.39050;1723.609;34.9877;1497.914;
30/01/2018;13:45:00;4.6423;3.38717;1723.603;34.9864;1497.765;
30/01/2018;14:00:00;4.6741;3.38998;1723.512;34.9859;1497.893;
30/01/2018;14:15:00;4.6497;3.38779;1723.540;34.9860;1497.794;
30/01/2018;14:30:00;4.6496;3.38789;1723.455;34.9873;1497.794;
30/01/2018;14:45:00;4.6195;3.38498;1723.413;34.9850;1497.667;
30/01/2018;15:00:00;4.6205;3.38504;1723.385;34.9846;1497.670;
30/01/2018;15:15:00;4.6024;3.38334;1723.279;34.9839;1497.593;
30/01/2018;15:30:00;4.5992;3.38311;1723.258;34.9845;1497.580;
30/01/2018;15:45:00;4.6028;3.38342;1723.195;34.9844;1497.594;
30/01/2018;16:00:00;4.5998;3.38318;1723.152;34.9848;1497.581;
30/01/2018;16:14:59;4.6012;3.38330;1723.031;34.9847;1497.585;
30/01/2018;16:30:00;4.5792;3.38121;1723.004;34.9835;1497.493;
30/01/2018;16:45:00;4.5743;3.38069;1722.934;34.9826;1497.470;
30/01/2018;17:00:00;4.5784;3.38123;1722.871;34.9846;1497.488;
30/01/2018;17:15:00;4.5826;3.38148;1722.786;34.9832;1497.502;
30/01/2018;17:29:59;4.5914;3.38233;1722.744;34.9839;1497.539;
30/01/2018;17:45:00;4.6021;3.38330;1722.723;34.9840;1497.583;
